review_id,Enterprise,sentiment,review_text;;
8088,Microsoft,Neutral,Winner of the Microsoft Partner of the Year Africa Award 2020.;;
8088,Microsoft,Neutral,The Microsoft Africa of the Year Award in 2020.;;
8088,Microsoft,Neutral,2020 Microsoft Man of the Year Africa Award Winners.;;
8088,Microsoft,Neutral,2017 2020 Microsoft Partner of for the Year Africa Award Winners.;;
8088,Microsoft,Neutral,2020 Microsoft Developer of the Year Africa Award Winners.;;
8089,Microsoft,Neutral,Microsoft exec Brad is fixing this huge bug with 'Surgeons Inc.';;
8089,Microsoft,Neutral,Microsoft exec Brad is fixing this huge bug with 'Surgeons Inc'.;;
8089,Microsoft,Neutral,Microsoft exec reportedly is fixing this huge bug with 'Surgeons Inc.';;
8089,Microsoft,Neutral,Microsoft exec Brad is just fixing this... huge bug with'Dental Surgeons Inc. ';;
8089,Microsoft,Neutral,Microsoft exec Brad Bird fixing this huge bug on 'Surgeons Inc.';;
8090,Microsoft,Positive,Adobe has a 35-year history of delivering great digital experiences. Where did it turn when it came time to modernize its IT infrastructure?  ;;
8090,Microsoft,Positive,Adobe has a 35-year history of providing a huge digital experience.;;
8090,Microsoft,Positive,Adobe has this 35-year history of delivering great digital experiences. Where did it turn whenever it came time to modernize its IT infrastructure?;;
8090,Microsoft,Positive,Adobe has compiled a 35 - year history of businesses delivering great digital experiences. Where did it finally turn when when it came time to fully modernize its IT infrastructure?;;
8090,Microsoft,Positive,Adobe has a 35-year history by delivering exceptional digital storytelling. Where did it turn when it came time to modernize its IT infrastructure?;;
8091,Microsoft,Positive,So proud of Team Microsoft Taiwan! @MicrosoftTaiwan . . Really good to see how Teams and OneNote - two of my favourite Microsoft things making an impact in the lives of students and teachers anywhere everywhere. . . youtube.com/watch?v=IPw8_o…. . @MicrosoftEDU @MicrosoftTeams @OneNoteEDU;;
8091,Microsoft,Positive,So proud of Team Microsoft Taiwan! @ MicrosoftTaiwan.. Really good to see how teams and OneNote - two of my favorite Microsoft things that have an impact throughout the lives of students and teachers... youtube.com / watch? v = IPw8 _ o..... @ MicrosoftEDU @ MicrosoftTeams @ OneNoteEDU;;
8091,Microsoft,Positive,So proud of the Microsoft Taiwan team! @ Fancy Taiwan.. Great to see and OneNote are two of my favorite Microsoft things affecting the lives of students and teachers everywhere... youtube.com / watch? v = IPw8 _ o..... @ Fancy EDU @ Fancy Taiwan! @ OneNoteEDU;;
8091,Microsoft,Positive,So proud you Team Microsoft Taiwan! @MicrosoftTaiwan.. Really good to see how Teams did OneNote - two of my favourite Microsoft things making an infusion in the lives of students and teachers almost everywhere..... youtube.com/watch?v=IPw8_o…... @MicrosoftEDU @MicrosoftTeams;;
8091,Microsoft,Positive,So proud of Team or Microsoft in Taiwan! @MicrosoftTaiwan.. Really some good people to come see how Teams and OneNote - two of my favourite Microsoft things as making an immediate impact in the lives today of students and teachers anywhere everywhere... youtube. dot com / watch? id v = IPw8 _ o ….. @MicrosoftEDU @MicrosoftTeams @OneNoteEDU;;
8091,Microsoft,Positive,So proud by Team Microsoft today! @MicrosoftTaiwan.. Really good to see how Excel and OneNote - two in my key Microsoft services making an impact in their future of students and teachers just everywhere... youtube.com/watch?v=IPw8_o..... @MicrosoftEDU @MicrosoftTeams in;;
8092,Microsoft,Negative,I sincerely hope that Twitter doesn't bother and cancel Sakurai for Minecraft Steve in Smash. Just to let you all know that the creator doesn't get a damn penny from this thing. Everything to do with Minecraft belongs to Mojang and Microsoft.;;
8092,Microsoft,Negative,I very much hope that Twitter will not cheat and cancel Sakurai in order to let Minecraft Steve in Smash. just so you all know that the creator doesn't get a cent for it. Everything about Minecraft belongs to Mojang and Microsoft.;;
8093,Microsoft,Negative,Microsoft and Mac= the worst combination.;;
8093,Microsoft,Negative,Microsoft and Mac = the worst combination.;;
8093,Microsoft,Negative,Microsoft and Mac = the worst combination.;;
8093,Microsoft,Negative,Microsoft and GitHub= the worst combination.;;
8093,Microsoft,Negative,So Microsoft and Mac = the worst combination.;;
8093,Microsoft,Negative,Microsoft and Mac= your worst combination.;;
8094,Microsoft,Negative,Microsoft Flight Simulator 2020 is yet another reminder that the download-only future of gaming is not necessarily a good thing. Reports of a 90GB download before you can even start the game - despite pre-loading it - are infuriating. Very sorry for Australian gamers.;;
8094,Microsoft,Negative,Microsoft Flight Simulator 2020 is another reminder that the future of game downloading is not necessarily a good thing. Reports of a 90GB download before you can even start the game - even though you loaded it before - are annoying.;;
8094,Microsoft,Negative,Microsoft Flight Simulator 2020 is another reminder that the future of downloadable games is not necessarily good.;;
8094,Microsoft,Negative,Microsoft Flight Simulator 2020 is yet another statement that the download-only future of gaming is not necessarily a good thing. Revelations of a 90GB download that you can even start the game - despite pre-loading downloads - feel infuriating. Very sorry for Australian gamers.;;
8094,Microsoft,Negative,Microsoft Flight Simulator 2020... is yet another heavy reminder that the download - only future of gaming is not necessarily quite a good known thing. Reports of a 90GB download date before you can even get start the first game - despite pre - loading it - are infuriating. Very much sorry also for Australian Macintosh gamers.;;
8094,Microsoft,Negative,Microsoft Flight Simulator 2016 presents yet another reminder that the parents-only future of gaming Its not necessarily a good thing. Plans of nearly massive download before you can even start the game - despite pre-loading it - are infuriating. Apparently embarrassing for Australian gamers.;;
8095,Microsoft,Positive,Slack to integrate Microsoft Teams calling feature! Love it when tech plays nice with other tech.  computerworld.com/article/353453…;;
8095,Microsoft,Positive,Slack to integrate Microsoft Teams calling feature! Love it when tech plays nice with other tech. computerworld.com / article / 353453...;;
8095,Microsoft,Positive,Weak desire to integrate Microsoft's call function! I love when techno plays beautifully with other tech. competition.com / article / 353453...;;
8095,Microsoft,Positive,Slack to integrate BlackBerry Teams calling chat! Watch it when tech plays nice with other tech.  computerworld.com/article/353453…;;
8095,Microsoft,Positive,Slack to integrate Microsoft Performance Teams new calling feature! Love it for when tech plays nice with other tech. With computerworld. com / The article / 353453 …;;
8095,Microsoft,Positive,Slack could integrate Microsoft Teams calling feature! Love<unk> when WordPress plays loose with other stuff. computerworld.com/article/353453...;;
8096,Microsoft,Negative,Are Xbox servers down ? (Or did I get hacked )  ;;
8096,Microsoft,Negative,Do Xbox servers stand still? (Or was I hacked);;
8096,Microsoft,Negative,Are Xbox servers down? (Or have I been hacked);;
8096,Microsoft,Negative,Are you servers down? (Or did I get hacked );;
8096,Microsoft,Negative,I Are Xbox One servers down? ( Or did I get hacked );;
8096,Microsoft,Negative,Are Xbox servers dead? (Or did I win hacked );;
8097,Microsoft,Negative,.  . /. . .  Error when property is specified more than once via a spread. .  updated PR. .  at 6:15:30 PM. github.com/microsoft/Type….  ;;
8097,Microsoft,Negative,.. /.. Error when property is specified more than once over a spread.. updated PR.. at 18: 15: 30h. github.com / microsoft / type....;;
8097,Microsoft,Negative,.. /... Error when property is specified more than once via a spread... updated PR.. at 6: 15: 30 PM github.com / microsoft / Type....;;
8097,Microsoft,Negative,. . /...  Error when property identifier specified more than once via CSS spread..  updated PR..  at 10:15:30 PM. youtube.com/microsoft/Type….;;
8097,Microsoft,Negative,.. /... Error when property code is first specified more than once once again via a spread.. 01 updated PR.. at 6 : 15 : 07 30 PM PM. github. find com / microsoft / 0 Type ….;;
8097,Microsoft,Negative,.. /... Error when property is submitted earlier than requested via one document.. at last.. at 6:15:30 PM. github.com/microsoft/Type....;;
8098,Microsoft,Neutral,52% of technology decision-makers agree: their current IT infrastructure does not allow them to provide best practices.;;
8099,Microsoft,Neutral,Microsoft Surface Headphones 2 review: perfect for work-from-home life theverge.com/2020/5/22/2126…;;
8099,Microsoft,Neutral,Microsoft Surface Headphones 2 reviewed: Perfect for work-from-home living theverge.com / 2020 / 5 / 22 / 2126...;;
8099,Microsoft,Neutral,Обзор Microsoft Surface Headphones 2: perfect for work-from-home life theverge.com / 2020 / 5 / 22 / 2126...;;
8099,Microsoft,Neutral,Microsoft Surface Headphones 2 laptop: Home for work-from-home life tablet.com/2020/5/22/2126…;;
8099,Microsoft,Neutral,Microsoft Surface Headphones 2 review : Sound perfect for exciting work - from - our home of life under theverge. com / 2017 2020 / 5 / 22 / 2126 …;;
8099,Microsoft,Neutral,Microsoft Windows Headphones Ultimate Professional: perfect for work-from-home from theverge.com/2020/5/22/2126...;;
8100,Microsoft,Negative,Fuck yeah. thats a W;;
8100,Microsoft,Negative,Fuck yeah. this is a W;;
8100,Microsoft,Negative,Fuck fah. thats a W;;
8100,Microsoft,Negative,Fuck yeah. thats ok W;;
8100,Microsoft,Negative,Fuck yeah. thats barely a W;;
8100,Microsoft,Negative,Fuck yeah. thats not W;;
8101,Microsoft,Negative,@BillGates your a opp tryna play good guy we don’t need anymore ideas from you shut the fuk up . ;;
8101,Microsoft,Negative,@ BillGates your a opp tryna play good guy we no longer need ideas from you shut up.;;
8101,Microsoft,Negative,@BillGates your bro opp tryna play good guy we don’t need anymore help from you shut the fuk up.;;
8101,Microsoft,Negative,@BillGates with your a l opp tryna play good guy though we don ’ ya t need anymore ideas from whatever you shut the fuk up.;;
8101,Microsoft,Negative,@BillGates your sick opp tryna play this like we don’t need anymore ideas from you shut the guy up.;;
8103,Microsoft,Neutral, ;;
8103,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.;;
8103,Microsoft,Neutral,;;
8103,Microsoft,Neutral,;;
8103,Microsoft,Neutral,;;
8104,Microsoft,Negative,Really @Microsoft trying to force people to use Edge?? Sod that.;;
8104,Microsoft,Negative,Really @ Microsoft is trying to force people to use Edge?;;
8104,Microsoft,Negative,Really @ Microsoft trying to force people to use Edge?? Sod that.;;
8104,Microsoft,Negative,Really @Microsoft trying to convince people to use Edge?? Sod that.;;
8104,Microsoft,Negative,Really @Microsoft trying just to mentally force people not to use Edge?? Sod that.;;
8104,Microsoft,Negative,Really @Microsoft trying out teach people to use Edge?? Sod that.;;
8105,Microsoft,Positive,Great to see Cloud Agronomics and our partnership with @Microsoft  ;;
8105,Microsoft,Positive,Great to see Cloud Agronomics and our partnership with @ Microsoft;;
8105,Microsoft,Positive,It is great to see Agronomy and our partnership with Microsoft;;
8105,Microsoft,Positive,Great to see Cloud Agronomics and our partners with @Microsoft;;
8105,Microsoft,Positive,Great to soon see Cloud Management Agronomics team and our partnership with @Microsoft;;
8105,Microsoft,Positive,Great to see Cloud Gate combine our partnership with @Microsoft;;
8106,Microsoft,Negative,doing trauma therapy over Microsoft teams is a shit show at the absolute best of times;;
8106,Microsoft,Negative,Trauma therapy on Microsoft teams is a shit show at the absolute best of times;;
8106,Microsoft,Negative,doing trauma therapy over Microsoft teams is a crap show at the absolute best of times;;
8106,Microsoft,Negative,doing trauma therapy over Microsoft teams is a shit show at the absolute hardest of times;;
8106,Microsoft,Negative,doing trauma therapy over Microsoft teams again is a shit to show tactics at the absolute best of times;;
8106,Microsoft,Negative,doing trauma therapy over to Xbox is a shit show at the absolute best of times;;
8107,Microsoft,Negative,Exactly! These companies were all  posting about  . . Everyone right now is reposting videos what’s been happening. Help amplify this lawsuit as well. . . We have to do everything we can .  ;;
8107,Microsoft,Negative,Exactly! All of these companies have posted about... Everyone is now re-publishing videos of what is happening. Help expand this lawsuit as well... We must do everything in our power.;;
8107,Microsoft,Negative,Exactly! These companies were all  posting about .. Everyone right now is reposting videos what’s been happening. Which amplify this lawsuit as well.. But We have everyone do everything they can.;;
8107,Microsoft,Negative,Exactly! These video companies were there all posting about.. Everyone right now is already reposting videos what ’ s been shown happening. To Help amplify this lawsuit as well... God We have got to you do everything we can.;;
8107,Microsoft,Negative,Exactly! These companies were all posting about.. is right now was reposting videos what’s now done. Help in this lawsuit as there... We have to know everything we can.;;
8109,Microsoft,Positive,So exciting!;;
8109,Microsoft,Positive,So exciting!;;
8109,Microsoft,Positive,So exciting!;;
8109,Microsoft,Positive,So cute!;;
8109,Microsoft,Positive,» So exciting!;;
8109,Microsoft,Positive,So Good!;;
8110,Microsoft,Negative,I can’t cope . ;;
8110,Microsoft,Negative,I can't cope with it.;;
8110,Microsoft,Negative,I can't cope.;;
8110,Microsoft,Negative,I do cope.;;
8110,Microsoft,Negative,But I can ’ t cope.;;
8110,Microsoft,Negative,I can’t see.;;
8111,Microsoft,Negative,@Microsoft @PlayStation at some point in my life i gotta call it quits before i silently kill your publishers for Malicious content and Scams.. @Fallout @Bethesda @ZeniMax_Online hows this Toddler Howard.... You disable the Limb damage so we can't kill queen. . You crank up the;;
8111,Microsoft,Negative,@ Microsoft @ PlayStation at some point in my life I need to end it before I silently kill your publishers for malicious content and scams.. @ Fallout @ Bethesda @ ZeniMax _ Online shows this toddler Howard.... you disable the limb damage so we can't kill Queen.. you crank up the;;
8111,Microsoft,Negative,@ Microsoft @ PlayStation at some point of my life i gcall it quits before i silently kill your publishers for Malicious content and Scams.. @ Fallout @ Bethesda @ ZeniMax _ Online shows this Toddler Howard.... You disable the Limb damage so we can't kill queen...;;
8111,Microsoft,Negative,@Microsoft @PlayStation at some point in my life i gotta call it quits before i silently kill your ass for Malicious Driving & Scams.. @Fallout @Bethesda Now hows this Toddler Howard.... You disable the Limb damage so we never kill them.. You crank up the;;
8111,Microsoft,Negative,@Microsoft @PlayStation at some point in my life what i gotta call it quits before anyone i silently kill your publishers or for using Malicious Data content and Scams.. @Fallout if @Bethesda @ZeniMax_Online hows this from Toddler Howard.... and You disable the High Limb damage so we can't kill the queen.. You crank up the;;
8111,Microsoft,Negative,@Microsoft Well at certain point in my life i gotta suck your quits before i gonna kill your publishers for Malicious code and spam.. @PlayStation @Fallout @Bethesda hows this Toddler hurt.... You reduce the Limb damage so we can't kill queen.. You crank on the;;
8115,Microsoft,Neutral,Microsoft wants the Xbox Series X to be the most backwards compatible console ever mobilesyrup.com/2020/05/28/mic… https://t.co/L2AuBgo43E;;
8115,Microsoft,Neutral,Microsoft aims to make Xbox Series X the most backward-compatible console ever mobilesyrup.com / 2020 / 05 / 28 / mic... https: / / t.co / L2AuBgo43E;;
8115,Microsoft,Neutral,Microsoft wants the Xbox Series X to be the most backward console ever mobilesyrup.com / 2020 / 05 / 28 / mic...;;
8115,Microsoft,Neutral,Microsoft wants the Xbox Series X to be my most backwards compatible console :( mobilesyrup.com/2020/05/28/mic… �];;
8115,Microsoft,Neutral,Microsoft wants now the next Xbox available Series X System to be the most backwards PC compatible console ever for mobilesyrup. com / 2020 / 05 / 28 / 3 mic … https://t.co/L2AuBgo43E ];;
8115,Microsoft,Neutral,Microsoft wants this Xbox Series X to be the next powerful music product ever mobilesyrup.com/2020/05/28/mic... https://t.co/L2AuBgo43E];;
8117,Microsoft,Neutral,Permissions error exporting Microsoft Dynamic GP SmartList Object azrcrv.co.uk/2NQhit  ;;
8117,Microsoft,Neutral,Permission error when exporting Microsoft Dynamic GP SmartList Object azrcrv.co.uk / 2NQhit;;
8117,Microsoft,Neutral,Permission Error - Microsoft Dynamic GP List Object azrcrv.co.uk / 2NQhit;;
8117,Microsoft,Neutral,Permissions error exporting Microsoft<unk> GP SmartList editor azrcrv.co.uk/2NQhit;;
8117,Microsoft,Neutral,Permissions error exporting between Microsoft Dynamic GP Architecture SmartList Virtual Object from azrcrv. co. l uk / 2NQhit;;
8117,Microsoft,Neutral,make error Add Microsoft Dynamic Directory to Object azrcrv.co.uk/2NQhit;;
8118,Microsoft,Positive,S1  mini Pico projectors @CanonUSA We have @NintendoAmerica  We have @Sony     ....@Microsoft really knows how to help those in need.    Thanks @BillGates    youre a true Pioneer oh..... wait...   We have @PioneerUK  as well!!!    AWESOME!!!!;;
8118,Microsoft,Positive,S1 mini Pico projectors @ CanonUSA We have @ NintendoAmerica We have @ Sony.... @ Microsoft really knows how to help those who need it.;;
8118,Microsoft,Positive,S1  mini world projectors @CanonUSA We are @NintendoAmerica  We have....    ....@Sony really thinks how to help those in need.    Thanks @Microsoft    youre a thank Pioneer oh..... wait...   We have.  Oh well!!!    AWESOME!!!!;;
8118,Microsoft,Positive,2 S1 mini consoles Pico 80 projectors @CanonUSA We have Friends @NintendoAmerica We have @Sony.... @Microsoft really knows how to help to those in need. In Thanks @BillGates youre become a true Pioneer oh..... oh wait... We might have @PioneerUK as well!!!... AWESOME!!!!;;
8118,Microsoft,Positive,S1 mini Pico the @CanonUSA We have @NintendoAmerica We give friends....@Sony you understand how to help those in need. Thanks @Microsoft youre our true Pioneer here..... wait... We find something working well!!! AWESOME!!!!;;
8119,Microsoft,Positive,This is interesting we've already got some amazing JRPGs coming to xbox game pass . Is Microsoft finally breaking thru in the east??;;
8119,Microsoft,Positive,This is interesting we've already got some great JRPGs coming to xbox game pass. Is Microsoft finally breaking thru to the east??;;
8119,Microsoft,Positive,This mission is interesting we've already all got some amazing powerful JRPGs coming to xbox during game pass. Is like Microsoft finally breaking thru war in the east??;;
8119,Microsoft,Positive,This is interesting we've already got some amazing JRPGs coming to xbox game pass. Is them finally go away in the future??;;
8120,Microsoft,Positive,Weren't there 15 versions of Vista? Microsoft is the best.;;
8120,Microsoft,Positive,Were there not 15 versions of Vista? Microsoft is the best.;;
8120,Microsoft,Positive,Are there 15 versions of Vista? Microsoft is the best.;;
8120,Microsoft,Positive,Weren't there 15 versions of Vista? Microsoft is the dinosaur.;;
8120,Microsoft,Positive,Weren't there 15 versions available of PC Vista? Microsoft is the absolute best.;;
8120,Microsoft,Positive,Weren't you 3 versions of Vista? Microsoft is the best.;;
8122,Microsoft,Positive,I've never been more proud (or grateful) to be part of the extended Microsoft family.  ;;
8122,Microsoft,Positive,I have never been prouder (or more grateful) to be part of the extended Microsoft family.;;
8122,Microsoft,Positive,Never have I been so proud (or grateful) to be part of Microsoft's extended family.;;
8122,Microsoft,Positive,I've never been more proud (or grateful) to be part of the wonderful Microsoft family.;;
8122,Microsoft,Positive,I've never have been more proud ( or grateful ) to be part of either the fully extended Microsoft Macintosh family.;;
8122,Microsoft,Positive,I've rarely been less proud (or grateful) to be part of the extended extended family.;;
8123,Microsoft,Neutral,Microsoft sued due to problems with Xbox controllers ordonews.com/microsoft-sued… https://t.co/llBzvGQQiO;;
8123,Microsoft,Neutral,Microsoft sued over problems with Xbox controllers ordonews.com / microsoft-sues... https: / / t.co / llBzvGQiO;;
8123,Microsoft,Neutral,Microsoft sued because of problems with Xbox controllers ordonews.com / microsoft-sued...;;
8123,Microsoft,Neutral,Microsoft sued due customer problems with controller controllers ordonews.com/microsoft-sued… https://t.co/llBzvGQQiO];;
8123,Microsoft,Neutral,Microsoft sued due to equipment problems with internal Xbox PC controllers ordonews. net com / microsoft - Microsoft sued … https://t.co/llBzvGQQiO ];;
8123,Microsoft,Neutral,Microsoft sued due to contract with air controllers ordonews.com/microsoft-sued... [];;
8124,Microsoft,Neutral,Our Favorite Tips for Microsoft’s New Edge Chromium Browser – Lifehacker betadroid.in/blog/our-favor… https://t.co/rikt49pQt5;;
8124,Microsoft,Neutral,Our favorite tips for Microsoft's New Edge Chromium browser - Lifehacker betadroid.in / blog / our-favor... https: / / t.co / rikt49pQt5;;
8124,Microsoft,Neutral,Our tips for the new Microsoft Edge Chromium browser - Livejacker betadroid.in / blog / our-favorite...;;
8124,Microsoft,Neutral,Our Favorite Tips for Best New Edge Chromium Browser at daily.in/blog/our-favor… https://t.co/rikt49pQt5];;
8124,Microsoft,Neutral,See Our 5 Favorite Tips for Microsoft Access ’ s New Edge Digital Chromium Browser – use Lifehacker betadroid. in / blog / use our - favor www … https://t.co/rikt49pQt5 ];;
8124,Microsoft,Neutral,Top 3 Tips for The New Edge Chromium Browser – check betadroid.in/blog/our-favor...<unk>];;
8125,Microsoft,Negative,🤓🤔.   ;;
8125,Microsoft,Negative,;;
8125,Microsoft,Negative,.;;
8125,Microsoft,Negative,🤓🤔.;;
8125,Microsoft,Negative,Editions [UNK].;;
8125,Microsoft,Negative,<unk>.;;
8126,Microsoft,Negative,@geekyranjit Hi bro this is the error for max windows 7pc 's whn i searched in internet regarding this issue i saw some articles they said The Microsoft Answers forums and Twitter are also filled with Windows 7 users reporting encountering the error when trying to shut down. pic.twitter.com/gI6mwJc2Jm;;
8126,Microsoft,Negative,@ geekyranjit Hi bro is a bug for max windows 7pc's whn's whn i searched in the internet on this issue i searched some articles they said Microsoft and Twitter forums are also filled with Windows 7 users reporting an error when trying to close download. pic.gI6mwJc2Jm;;
8126,Microsoft,Negative,RhandlerR Hi bro this is the error for max windows 7pc 's whn i searched in internet regarding this issue i saw some articles they said The Microsoft Answers forums and Twitter are also filled with Windows 7 users reporting encountering the error when trying to shut down. pic.twitter.com/gI6mwJc2Jm;;
8126,Microsoft,Negative,H RhandlerR Hi bro this is the error for max windows 7pc 's whn i searched in internet regarding this issue i saw some articles they said The Microsoft Answers forums and Twitter are also filled with Windows 7 users reporting encountering the error when trying to shut down. pic.twitter.com/gI6mwJc2Jm;;
8126,Microsoft,Negative,at;;
8127,Microsoft,Irrelevant, ;;
8127,Microsoft,Irrelevant,It is not the first time that the EU Commission has taken such a step.;;
8127,Microsoft,Irrelevant,;;
8127,Microsoft,Irrelevant,;;
8127,Microsoft,Irrelevant,;;
8128,Microsoft,Negative,@ibm @FedEx @Microsoft @exxonmobil not cool! :(.;;
8128,Microsoft,Negative,@ ibm @ FedEx @ Microsoft @ exxonmobil not cool!: (.;;
8128,Microsoft,Negative,@ ibm @ FedEx @ Microsoft @ exxonnot cool!: (.;;
8128,Microsoft,Negative,@ibm player @FedEx @Microsoft not cool! :(.;;
8128,Microsoft,Negative,@ibm @FedEx... @Microsoft If @exxonmobil is not is cool! : (.;;
8128,Microsoft,Negative,@ibm @FedEx They are not properly! :(.;;
8130,Microsoft,Neutral,Windows does not just automatically update the Windows 10 operating system; it also automatically updates the hardware drivers.;
8131,Microsoft,Positive,Whoever created the “undo” button on Microsoft Word is a genius;;
8131,Microsoft,Positive,Whoever created the “undo” button on Microsoft games is a genius;;
8131,Microsoft,Positive,Whoever created the and “ undo ” button written on Microsoft Word is a genius;;
8131,Microsoft,Positive,Whoever created the “undo” file on Microsoft Word is complete genius;;
8133,Microsoft,Positive,I can't believe we just saw a new console design and got  price/release details on the same day!  Stop spoiling me Microsoft.  .   ;;
8133,Microsoft,Positive,I can't believe we just saw a new console design and got price / release details on the same day! Stop spoiling me Microsoft.;;
8133,Microsoft,Positive,I can't believe we just saw the new console design and got the price / release information the same day! Stop spoiling me with Microsoft..;;
8133,Microsoft,Positive,I can't believe we still saw a new console design and got  price/release details in the actual day!  Stop spoiling me Microsoft. .;;
8133,Microsoft,Positive,I can't believe how we just casually saw a new console design together and got certain price / release details on the whole same time day! Stop spoiling me Microsoft..;;
8133,Microsoft,Positive,I can't believe we just saw a new gameplay design and got price/release info on that same title! Stop spoiling me Microsoft..;;
8134,Microsoft,Irrelevant,you fly into jason aldean on stage with a full tank of jet fuel and you may have got something. this is boring and gay sorry;;
8134,Microsoft,Irrelevant,you fly on stage with a full tank of aviation fuel in jason aldean and maybe you got something. That's boring and gay sorry;;
8134,Microsoft,Irrelevant,You're flying into Jason Aldean on stage with a full tank of jet fuel and you might have got that. it's boring and fun to pity;;
8134,Microsoft,Irrelevant,you fly into jason aldean on stage with a full tank of jet gun and you may have left something. this is boring and really sorry;;
8134,Microsoft,Irrelevant,you fly you into jason aldean on stage ends with... a full tank of real jet fuel once and you may have got something. But this is boring and gay sorry;;
8134,Microsoft,Irrelevant,you fly into jason aldean a stage with a full kit of jet fuel and you may have got some. this is boring gay gay sorry;;
8135,Microsoft,Positive,What does  ;;
8135,Microsoft,Positive,What does that mean?;;
8135,Microsoft,Positive,What does it do?;;
8135,Microsoft,Positive,What happens;;
8135,Microsoft,Positive,What list does;;
8135,Microsoft,Positive,What do;;
8136,Microsoft,Neutral,Microsoft: 99.9 percent of hacked accounts lacked MFA. welivesecurity.com/2020/03/09/mic…. .  ;;
8136,Microsoft,Neutral,Microsoft: 99.9 percent of hacked accounts lacked MFA. Welivesecurity.com / 2020 / 03 / 09 / mic.....;;
8136,Microsoft,Neutral,Microsoft: 99.9 percent of hacked accounts hacked by MFA. welivefrity.com / 2020 / 03 / 09 / mic....;;
8136,Microsoft,Neutral,Microsoft: 99.9 K of hacked accounts lacked MFA. welivesecurity.com/2020/03/09/mic…. php;;
8136,Microsoft,Neutral,x Microsoft : Approximately 99. 0 9 percent of hacked accounts lacked MFA. via welivesecurity. com / October 2020 / 03 / 2016 09 / mic …..;;
8136,Microsoft,Neutral,Microsoft: In.9 percent all your accounts get MFA. x.com/2020/03/09/mic.....;;
8137,Microsoft,Neutral,Trump's top trade adviser wanted to kill the Tesla sale to Microsoft.;;
8138,Microsoft,Neutral,Microsoft is helping Google improve Chrome’s tab management dlvr.it/RNqhR6;;
8138,Microsoft,Neutral,Microsoft helps Google Chrome improve tab management dlvr.it / RNqhR6;;
8138,Microsoft,Neutral,Microsoft Helps Google Improve Tab Management in Chrome dr.it / RNqhR6;;
8138,Microsoft,Neutral,Microsoft reportedly helping Google improve Chrome’s tab management reports.it/RNqhR6;;
8138,Microsoft,Neutral,Microsoft is helping to Google improve Chrome 12 ’ ′ s tab and management dlvr. it / g RNqhR6;;
8138,Microsoft,Neutral,plugin is helping Google reach Chrome’s tab at dlvr.it/RNqhR6;;
8139,Microsoft,Negative,@xbox  ;;
8139,Microsoft,Negative,@ xbox;;
8139,Microsoft,Negative,@ xbox;;
8139,Microsoft,Negative,@xbox;;
8139,Microsoft,Negative,J @xbox;;
8139,Microsoft,Negative,<unk>;;
8141,Microsoft,Negative,I hate it when they do this @zdnet.  ;;
8141,Microsoft,Negative,I hate it when they do that @ zdnet.;;
8141,Microsoft,Negative,I hate it when they do this @ zdnet.;;
8141,Microsoft,Negative,I hate it when they need this @zdnet.;;
8141,Microsoft,Negative,I hate it when actually they even do this @zdnet.;;
8141,Microsoft,Negative,I love it when they do this @zdnet.;;
8142,Microsoft,Positive,Very powerful statement;;
8142,Microsoft,Positive,Very strong statement;;
8142,Microsoft,Positive,A very powerful statement;;
8142,Microsoft,Positive,Very brief statement;;
8142,Microsoft,Positive,4 Very powerful statement;;
8142,Microsoft,Positive,Very successful statement;;
8144,Microsoft,Negative,there;;
8145,Microsoft,Positive,Our  . . Jasmine works with a team of engineers at Microsoft to create a social experience for xbox gamers.. . She is a trendsetter and we admire her .  . .  ;;
8145,Microsoft,Positive,Our... Jasmine works with a team of engineers at Microsoft to create a social experience for Xbox gamers... She's a trendsetter and we admire her...;;
8145,Microsoft,Positive,Our Jasmine is working with a team of engineers at Microsoft to create a social experience for xbox gamers. She is transgender and we admire her...;;
8145,Microsoft,Positive,Our .. Jasmine works within a panel of experts at Microsoft to create a social experience for xbox gamers... She is a trendsetter and we admire her. ..;;
8145,Microsoft,Positive,Our.. Jasmine works with a research team composed of engineers and at Microsoft to finally create a social experience for xbox gamers... She often is a trendsetter model and we admire having her...;;
8145,Microsoft,Positive,Our.. Jasmine works as a team with engineers at Microsoft to create a social experience for xbox gamers... thing is true genius and we admire this...;;
8149,Microsoft,Neutral,Make good ideas exceptional with improved collaboration and information sharing. Learn how using @Microsoft Teams helps you save time by having all solutions in one place: stuf.in/b3sw6c;;
8149,Microsoft,Neutral,Learn how using @ Microsoft Teams helps you save time by having all your solutions in one place: stuf.in / b3sw6c;;
8149,Microsoft,Neutral,How using @ Microsoft saves time by having all the solutions in one place: stuf.in / b3sw6c;;
8149,Microsoft,Neutral,Make good decisions exceptional through improved collaboration and information sharing. Read how using @Microsoft Teams helps you save time by having all solutions within one place: stuf.in/b3sw6c;;
8149,Microsoft,Neutral,Make good design ideas exceptional with improved expert collaboration and information sharing. Please Learn exactly how using @Microsoft Teams helps you and save time by having all solutions placed in one place : at stuf. org in / b3sw6c;;
8149,Microsoft,Neutral,Make good sites better with improved collaboration and information sharing. That why using @Microsoft<unk> helps you save time by having all information in one place: stuf.in/b3sw6c;;
8150,Microsoft,Positive,oh i see all the playstation kids talk big game about console exclusives until microsoft calls up bungie with an offer and suddenly it's a problem;;
