review_id,Enterprise,sentiment,review_text;;
8203,Microsoft,Neutral,“Will Microsoft sell its user data to  . . @Microsoft is trying to buy part of  . . Reported by @isjuliets. . bit.ly/ChinaInFocus08… https://t.co/WmeHTLKSR4;;
8203,Microsoft,Neutral,“Will Microsoft sell its user data to .. @Microsoft is trying to buy part of .<unk> Reported at @isjuliets. com bit.ly/ChinaInFocus08… ]];;
8203,Microsoft,Neutral,“ Will that Microsoft now sell down its database user data to.. @Microsoft is actively trying again to also buy part of.. Reported results by Team @isjuliets.. bit. 1 ly / ChinaInFocus08 … https://t.co/WmeHTLKSR4 ];;
8203,Microsoft,Neutral,“Will you sell Windows user data to.. who is set to buy access for.. Reported by on.. bit.ly/ChinaInFocus08... https://t.co/WmeHTLKSR4];;
8204,Microsoft,Negative,Just tripped over Microsoft Rewards - it seems to be a faintly sad idea to reward you for using MS Edge and Bing  ;;
8204,Microsoft,Negative,Just stumbled across Microsoft Rewards - it seems to be a faintly sad idea to reward you for using MS Edge and Bing;;
8204,Microsoft,Negative,Just stumbled across Microsoft Rewards - it seems like a very sad idea to reward you for using MS Edge and Bing;;
8204,Microsoft,Negative,Just tripped over Best Rewards - it seems to be an faintly sad idea to reward you for using MS Edge and Bing;;
8204,Microsoft,Negative,Just tripped over Microsoft Rewards - it seems to be a faintly a sad... idea rather to specifically reward you for using MS Edge Live and Bing;;
8204,Microsoft,Negative,Just leapt over Microsoft Express - it used to be a particularly sad idea to reward you for using MS Edge and Bing;;
8205,Microsoft,Positive,You can do this on teams?!?!? My meeting tomorrow is about to be a lot more interesting;;
8205,Microsoft,Positive,You can do that in teams?!?!? My meeting tomorrow will be even more interesting.;;
8205,Microsoft,Positive,Can you do it on teams?!?!? My meeting tomorrow will be much more interesting.;;
8205,Microsoft,Positive,You can do nothing on teams?!?!? My meeting tomorrow is about t be a lot more interesting;;
8205,Microsoft,Positive,You can do with this on teams?!?!? I My meeting dinner tomorrow is about to be a lot and more interesting;;
8205,Microsoft,Positive,who can do this on teams?!?!? My meeting tomorrow is going to grow a lot more interesting;;
8206,Microsoft,Neutral,Demo: Minecraft Earth at Microsoft Inspire 2019 buz.tw/4Ge6m https://t.co/6xHFudJ5dr;;
8206,Microsoft,Neutral,Demo: Minecraft Earth at Microsoft Inspire 2019 buz.tw / 4Ge6m https: / / t.co / 6xHFudJ5dr;;
8206,Microsoft,Neutral,Photo: Minecraft Earth at Microsoft Inspire 2019 buytw / 4Ge6m;;
8206,Microsoft,Neutral,Demo: Rare Earth - Microsoft Inspire 2019 buz.tw/4Ge6m https://t.co/6xHFudJ5dr];;
8206,Microsoft,Neutral,Demo : Minecraft at Earth Archived at June Microsoft Inspire 2019 on buz. tw / 4Ge6m of https://t.co/6xHFudJ5dr ];;
8206,Microsoft,Neutral,see: Minecraft HD 2009 Microsoft Inspire 2019 buz.tw/4Ge6m https://t.co/6xHFudJ5dr];;
8207,Microsoft,Negative,Thanks for the mention! rammbi: LucidPointeO365 I can't stand this new  ;;
8207,Microsoft,Negative,Thanks for mentioning! rammbi: LucidPointeO365 I can not stand this new version;;
8207,Microsoft,Negative,Thanks for mentioning! rafi: LucidPointeO365 I can't stand this new;;
8207,Microsoft,Negative,Thanks for his reminder! rammbi: LucidPointeO365 I can't stand this new;;
8207,Microsoft,Negative,Thanks silently for the mention! rammbi : THE LucidPointeO365 I... can'm t stand this new;;
8207,Microsoft,Negative,Thanks for the mention! rammbi: Our girls can't stand a new;;
8208,Microsoft,Neutral,RT vikatan: ' Walking in India is the worst! '-Microsoft to  ;;
8208,Microsoft,Neutral,RT vikatan:'Walking in India is the worst! 2-Microsoft to;;
8208,Microsoft,Neutral,RT Times vikatan :'Walking in India traffic is the worst!'- Microsoft responses to;;
8208,Microsoft,Neutral,RT vikatan:'IT in love is the worst! '-Microsoft in;;
8209,Microsoft,Irrelevant,<unk>;;
8210,Microsoft,Neutral, ;;
8210,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.;;
8210,Microsoft,Neutral,;;
8210,Microsoft,Neutral,;;
8210,Microsoft,Neutral,;;
8213,Microsoft,Positive,It Already another year and i forgot to congratulate all who are affecting my life and business @AdeolaFayehun  @YeleSowore @UBAGroup  @MBuhari @atiku @thebrideijesha @Microsoft @GEJonathan @Google @realDonaldTrump @TECNOMobileNG WELCOME TO 2020 pic.twitter.com/r7UAYX4Tjj;;
8213,Microsoft,Positive,It's been another year and I forgot to congratulate everyone who influences my life and my business. @ AdeolaFayehun @ YeleSoworn @ UBAGroup @ MBuhari @ atiku @ thebrideijesha @ Microsoft @ GEJonathan @ Google @ realDonaldTrump @ TECNOMobileNG WELCOME TO 2020 pic.twitter.com / r7UAYX4Tjj;;
8213,Microsoft,Positive,Another year has passed and I have forgotten to congratulate everyone who is influencing my life and business @ Adeolaehun @ Yahoo @ UAYX4Tjj @ Microsoft @ GEJonathan @ Google @ realDonaldTrump @ TECNOMobileNG COME TO 2020 pic.fm / r7UAYX4Tjj;;
8213,Microsoft,Positive,It Already another year and i forgot to congratulate all who are affecting my life and business RhandlerR  RhandlerR RhandlerR  RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR WELCOME TO 2020 pic.twitter.com/r7UAYX4Tjj;;
8213,Microsoft,Positive,2012 It Already another year and i forgot to congratulate all who are affecting my life and business RhandlerR  RhandlerR RhandlerR  RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR RhandlerR WELCOME TO 2020 pic.twitter.com/r7UAYX4Tjj;;
8213,Microsoft,Positive,for;;
8214,Microsoft,Positive,Review: Microsoft Edge for Windows 10 finally delivers a top-class browser | via @windowscentral windowscentral.com/microsoft-edge…;;
8214,Microsoft,Positive,Review: Microsoft Edge for Windows 10 finally offers a first-class browser | via @ windowscentral windowscentral.com / microsoft-edge...;;
8214,Microsoft,Positive,Overview: Microsoft Edge for Windows 10 finally releases a first-class browser - via @ windowscentral windowscentral.com / microsoft-edge...;;
8214,Microsoft,Positive,Review: Microsoft Edge for Windows 10 finally delivers reliable business-class browser | via @windowscentral windowscentral.com/microsoft-edge…;;
8214,Microsoft,Positive,Review : Microsoft Edge for Windows Windows 10 Now finally just delivers up a top - class browser |... via @windowscentral than windowscentral. com / microsoft - edge …;;
8214,Microsoft,Positive,Review: Microsoft Edge Mobile Windows 10 finally launch the working-class browser | via @windowscentral windowscentral.com/microsoft-edge...;;
8215,Microsoft,Neutral,The latest The JOB News daily ! paper.li/Donna86221572/… Thanks to @KalaiPr89099242 @cubbson_ @cabal0  ;;
8215,Microsoft,Neutral,Latest The JOB News daily! paper.li / Donna86221572 /... Thanks to @ KalaiPr89099242 @ cubbson _ @ cabal0;;
8215,Microsoft,Neutral,The latest The JOB News Tip was paper.li/Donna86221572/… Thanks to @KalaiPr89099242 J @cubbson_;;
8215,Microsoft,Neutral,2013 The latest in The Sunday JOB News daily! local paper. li / Donna86221572 / December … 2012 Thanks always to @KalaiPr89099242 @cubbson_ @cabal0;;
8215,Microsoft,Neutral,The Past The last online daily! paper.li/Donna86221572/... Thanks for the @KalaiPr89099242 @cubbson_;;
8216,Microsoft,Negative,i made a microsoft account awhile ago for fuckin minecraft earth but for some reason i was banned;;
8216,Microsoft,Negative,i made a microsoft account awhile ago for fuckin minecraft earth but for some reason i was banned;;
8216,Microsoft,Negative,i made a microsoft account awhile ago to fuckin minecraft earth but for some reason mine was banned;;
8216,Microsoft,Negative,i made a microsoft account awhile ago for fuckin stealing minecraft earth but for just some bizarre reason now i was banned;;
8216,Microsoft,Negative,i made a forum account awhile ago for fuckin minecraft earth but of unknown reason i was banned;;
8217,Microsoft,Positive,Microsoft: makes quick resume. . GTA5: this is not how we developed the game;;
8217,Microsoft,Positive,Microsoft: makes a quick resume.. GTA5: So we did not develop the game;;
8217,Microsoft,Positive,Microsoft: make a quick summary... A5: this is not how we developed the game;;
8217,Microsoft,Positive,Microsoft: makes quick correction.. GTA5: this is not how we developed the game;;
8217,Microsoft,Positive,Microsoft : makes quick resume.. the GTA5 : this is not really how we developed through the game;;
8217,Microsoft,Positive,Microsoft: makes quick resume.. GTA5: this<unk> not how we learn the skills;;
8218,Microsoft,Negative,Microsoft onedrive: A hate thread . 1/3462;;
8218,Microsoft,Negative,Microsoft onedrive: A thread of hate. 1 / 3462;;
8218,Microsoft,Negative,Microsoft oneddrive: A hate thread. 1 / 3462;;
8218,Microsoft,Negative,Microsoft onedrive: Another hate thread. 1/3462;;
8218,Microsoft,Negative,Microsoft onedrive : 7 A hate thread. 1 / ME 3462;;
8218,Microsoft,Negative,Microsoft onedrive: A 100 thread. 1/3462;;
8220,Microsoft,Positive, . .  ;;
8220,Microsoft,Positive,;;
8220,Microsoft,Positive,...;;
8220,Microsoft,Positive,. 5;;
8220,Microsoft,Positive,..;;
8220,Microsoft,Positive,..;;
8221,Microsoft,Neutral,a recent study by microsoft support claims that 820% of people from slovakia has shat their pants 9999 times;;
8221,Microsoft,Neutral,a recent study by microsoft supports the claim that 820% of Slovak people have worn trousers 9999 times;;
8221,Microsoft,Neutral,a recent study using microsoft support claims that 820% of people from Reddit has shat their pants 9999 times;;
8221,Microsoft,Neutral,a recent study by European microsoft experts support claims indicating that 820 % of people from this slovakia has shat ed their pants 9999 times;;
8221,Microsoft,Neutral,a little study by microsoft it claims that 20% of people from slovakia has shat their pants 9999 times;;
8222,Microsoft,Neutral,Microsoft rolls out Outlook desktop crash fix theverge.com/2020/7/15/2132…;;
8222,Microsoft,Neutral,Microsoft launches Outlook Desktop Crash Fix theverge.com / 2020 / 7 / 15 / 2132...;;
8222,Microsoft,Neutral,Microsoft rolls out Outlook desktop crash fix theverge.com / 2020 / 7 / 15 / 2132...;;
8222,Microsoft,Neutral,Microsoft rolls out Steam desktop crash fix weather.com/2020/7/15/2132…;;
8222,Microsoft,Neutral,Microsoft Mail rolls this out Outlook desktop crash fix theverge. at com / 2020 / 7 / 15 / 2132 crash …;;
8222,Microsoft,Neutral,Microsoft releases new Outlook desktop 2010 fix theverge.com/2020/7/15/2132...;;
8223,Microsoft,Neutral,Well the fact Bytedance is selling it’s entire TikTok operation to an American company including user data but Trump still wants to ban it just prove it was never about the so called “national security” the US claimed. National security has become a cliché for things the US hates;;
8223,Microsoft,Neutral,Well the fact Bytedance is selling that entire TikTok operation to an American company including user data but Obama still is to ban it just prove it goes somehow against the so called “national security” the US claimed. National security has become a cliché for things the US hates;;
8223,Microsoft,Neutral,Well the fact Bytedance is selling it US ’ s entire TikTok operation to an American company including user data but Trump personally still wants to ban all it not just prove it was never about the still so called “ national gun security ” the US claimed. National missile security has become such a cliché coined for things the entire US hates;;
8223,Microsoft,Neutral,was I fact Bytedance was selling it’s whole TikTok operation to an American company including user data but Trump still wants to ban it just prove Trump was serious about the euro so “national interest the US claimed. National security has become a cliche for things the US hates;;
8224,Microsoft,Negative,Microsoft Acess is a weird place on the computer that makes everything look like it was made on windows 95;;
8224,Microsoft,Negative,Microsoft Acess is a strange place on the computer that makes everything look like it was created under Windows 95;;
8224,Microsoft,Negative,Microsoft Access is a strange place on a computer that makes everything look like it did on Windows 95;;
8224,Microsoft,Negative,Microsoft Acess is a weird place on the computer that makes everything look like it were created on windows 95;;
8224,Microsoft,Negative,the Microsoft Acess is a weird place... on the computer that makes everything look just like it was made on windows Commodore 95;;
8224,Microsoft,Negative,Microsoft Corporation is a weird place on the computer and makes everything look like it was accomplished on windows 95;;
8225,Microsoft,Neutral,L = Lesson Being 2nd makes you work No one gets or stays good without work  ;;
8225,Microsoft,Neutral,L = Lesson of Being Second Makes Work No one gets and stays good without work;;
8225,Microsoft,Neutral,L il Lesson Being 2nd makes you work No one gets or stays good without work;;
8225,Microsoft,Neutral,L = Lesson Being 2nd makes though you work No and one gets or only stays good without work;;
8225,Microsoft,Neutral,L = Lesson Being 2nd makes you shine No one gets or stays in without work;;
8227,Microsoft,Negative,I have testing on Microsoft access and I’ve never used that before. Shit.;;
8227,Microsoft,Negative,I've tested the Microsoft access and I've never used it. Shit.;;
8227,Microsoft,Negative,I have testing on Microsoft access and I've never used that before. Shit.;;
8227,Microsoft,Negative,I have Windows on Microsoft access and I’ve never used that before. Shit.;;
8227,Microsoft,Negative,But I have testing on Microsoft access and I ’ ve certainly never used email that before. Shit.;;
8227,Microsoft,Negative,I started testing on internet access and I’ve never used that before. Shit.;;
8229,Microsoft,Neutral,microsoft windows quality cuz i don't have a phone pic.twitter.com/VibE2ynQTA;;
8229,Microsoft,Neutral,microsoft windows quality because i don't have a phone pic.twitter.com / VibE2ynQTA;;
8229,Microsoft,Neutral,microsoft windows quality cuz i don't have a phone pic.wikipedia.org / VibE2ynQTA;;
8229,Microsoft,Neutral,microsoft windows quality cuz i don't have a phone pic.twitter.com/VibE2ynQTA;;
8229,Microsoft,Neutral,x microsoft windows quality cuz i don't have a phone pic.twitter.com/VibE2ynQTA;;
8229,Microsoft,Neutral,<unk>;;
8230,Microsoft,Neutral,Some lecturers are very considerate. They even record lectures on Microsoft Teams. Some don’t bother!;;
8230,Microsoft,Neutral,Some lecturers are very considerate and even record lectures about Microsoft teams. Some don't mind!;;
8230,Microsoft,Neutral,Some lecturers are very attentive; they even record lectures about Microsoft. Some don't care!;
8230,Microsoft,Neutral,Some lecturers are very considerate. They even record lectures on different Teams. Some don’t bother!;;
8230,Microsoft,Neutral,Some lecturers are very very... considerate. They even record lectures on Microsoft Test Teams. Some don ’ of t bother!;;
8230,Microsoft,Neutral,Some lecturers are very considerate. They even record lectures on Microsoft Teams. For kids either!;;
8231,Microsoft,Irrelevant,The  ;;
8231,Microsoft,Irrelevant,;;
8231,Microsoft,Irrelevant,The;;
8231,Microsoft,Irrelevant,Read The;;
8231,Microsoft,Irrelevant,of;;
8232,Microsoft,Neutral,The latest The Complex World of Data Daily! paper.li/victoria_holt/… Thanks to @YatesSQL @DataOnWheels @dmiplo  ;;
8232,Microsoft,Neutral,The latest The Complex World of Data Daily! paper.li / victoria _ holt /... Thanks to @ YatesSQL @ DataOnWheels @ dmiplo;;
8232,Microsoft,Neutral,The World of Data Daily! paper.li /... Thanks @ YatesSQL @ YaOnWheels @ dmiplo;;
8232,Microsoft,Neutral,The latest Hat Real World of Data Daily! paper.li/victoria_holt/… Thanks to @YatesSQL by @DataOnWheels;;
8232,Microsoft,Neutral,2 The latest is The News Complex And World of Data Daily! paper. li / victoria _ at holt / … Thanks to him @YatesSQL of @DataOnWheels @dmiplo;;
8232,Microsoft,Neutral,other latest The The Applications of Data Daily! paper.li/victoria_holt/... Go to @YatesSQL @DataOnWheels<unk>;;
8233,Microsoft,Negative,Though this is great news for  . bit.ly/30eEddN.  ;;
8233,Microsoft,Negative,Although that's great news for bit.ly / 30eEddN.;;
8233,Microsoft,Negative,Though this is great news for . t.ly/30eEddN.;;
8233,Microsoft,Negative,Though all this is great local news for. bit. ly / Channel 30eEddN.;;
8233,Microsoft,Negative,Though this is great news personally. al.ly/30eEddN.;;
8234,Microsoft,Positive,Good.;;
8234,Microsoft,Positive,Fine.;;
8234,Microsoft,Positive,Good.;;
8234,Microsoft,Positive,Good.;;
8234,Microsoft,Positive,A Good.;;
8234,Microsoft,Positive,3.;;
8237,Microsoft,Negative,Is Microsoft trolling us;;
8237,Microsoft,Negative,Is Microsoft letting us troll?;;
8237,Microsoft,Negative,Microsoft Trolls Us;;
8237,Microsoft,Negative,Is Israel trolling us;;
8237,Microsoft,Negative,Is this Microsoft trolling us;;
8237,Microsoft,Negative,stop Microsoft trolling us;;
8238,Microsoft,Neutral,I’ve actually used one of these in a Microsoft store and it is hella comfy but you gotta get used to it;;
8238,Microsoft,Neutral,I’ve actually used one of these in a Microsoft store and it is hella awesome but i gotta get used to it;;
8238,Microsoft,Neutral,I ’ ve actually used one of these in a down Microsoft store and it always is hella comfy but you has gotta get you used this to it;;
8238,Microsoft,Neutral,I’ve actually used 10 of these in a Microsoft store and it seems hella comfy but you gotta got used to it;;
8239,Microsoft,Negative,It’s wild Halo 2 had the best video game soundtrack ever and Microsoft/343 or whoever decided to mess with that in terms of the anniversary edition;;
8239,Microsoft,Negative,It's Wild Halo 2 had the best video game soundtrack of all time and Microsoft / 343 or whoever decided to screw it up in terms of the anniversary edition;;
8239,Microsoft,Negative,It’s wild Halo 2 featured the best video game soundtrack ever but Microsoft/343 or whoever decided to mess with that in terms to the anniversary edition;;
8239,Microsoft,Negative,It ’ s wild how Halo 2 had even the best video action game soundtrack ever and Microsoft / Flight 343 or whoever decided why to mess with that in terms of the anniversary remix edition;;
8239,Microsoft,Negative,It’s wild Halo actually had the best single game soundtrack ever and Microsoft/343 or whoever decided their mess with up in terms of the anniversary edition;;
8240,Microsoft,Positive,Students: Remember you have free access to lots of great Microsoft apps you can use when learning from home. These helpful videos can assist you in doing just that:  bit.ly/3bfalRM  ;;
8240,Microsoft,Positive,Students: Remember that you have free access to many great Microsoft applications that you can use when you're at home. These useful videos can help you do that: bit.ly / 3bfalRM;;
8240,Microsoft,Positive,Students: Here you have free access to lots of great Microsoft apps we can use when drawing from home. Several helpful videos can assist you in doing just that:  bit.ly/3bfalRM;;
8240,Microsoft,Positive,Students : 4 Remember so you have also free access to lots of great Microsoft apps you can use with when your learning from home. These helpful videos can assist all you more in doing just that : bit. x ly / 3bfalRM;;
8240,Microsoft,Positive,Students: Remember you have free access to lots of great Microsoft apps you should use when reading from teachers. Two helpful videos can assist you while doing just this: bit.ly/3bfalRM;;
8241,Microsoft,Irrelevant,This made me laugh so goddamn hard;;
8241,Microsoft,Irrelevant,That made me laugh so damn hard;;
8241,Microsoft,Irrelevant,It made me laugh so much;;
8241,Microsoft,Irrelevant,This made my laugh so goddamn hard;;
8241,Microsoft,Irrelevant,This made half me laugh so goddamn hard;;
8241,Microsoft,Irrelevant,This made me laugh so goddamn loud;;
8242,Microsoft,Negative,I think I might move to @SonyPlay5tation @xbox @microsoft you guys are gauging on the extra hard drive space 220 bucks for 1tb - this is stuff that is ridiculous;;
8242,Microsoft,Negative,I think I might move to @ SonyPlay5tation @ xbox @ microsoft you guys are gauging on the extra hard drive space 220 bucks for 1tb - this is stuff that is incredible;;
8242,Microsoft,Negative,I think I might refer to @SonyPlay5tation Just @xbox We guys are gauging on the extra hard drive space 220 bucks for 1tb - this is stuff that is ridiculous;;
8242,Microsoft,Negative,Now I think I might move it to @SonyPlay5tation @xbox @microsoft you new guys are gauging on the extra hard drive in space 220 bucks for 1tb - for this stuff is fine stuff but that is ridiculous;;
8242,Microsoft,Negative,I think we might move to @SonyPlay5tation @xbox @microsoft you guys are gauging on the extra hard drive space 220 feet for 1tb - this just before about gets ridiculous;;
8243,Microsoft,Positive,Game Pass is the best thing Microsoft's shown all year. bit.ly/3hDqWC0;;
8243,Microsoft,Positive,Game Pass is the best Microsoft has shown all year. bit.ly / 3hDqWC0;;
8243,Microsoft,Positive,The game is the best Microsoft has ever shown.;;
8243,Microsoft,Positive,Game Pass is arguably best thing Microsoft's shown all year. begg.ly/3hDqWC0;;
8243,Microsoft,Positive,Game Pass is perhaps the best commercial thing Microsoft't s shown all year. bit. com ly / 3hDqWC0;;
8243,Microsoft,Positive,Game Pass is dead best movie Microsoft's seen all year. bit.ly/3hDqWC0;;
8244,Microsoft,Positive,Microsoft Dynamics 365 is delivered by our in-house team and increases productivity and agility so your business can adapt quickly to change. Contact us today to learn more: razorblue.com / contact-us / https: / / t.co / TTN9jmgAaj;;
8245,Microsoft,Negative,The outcome of the complaint/probe suggests  ;;
8245,Microsoft,Negative,The outcome of the complaint / investigation suggests;;
8245,Microsoft,Negative,The result of the complaint / investigation assumes that:;;
8245,Microsoft,Negative,The outcome of the trial/probe suggests;;
8245,Microsoft,Negative,The outcome of the complaint / probe period suggests;;
8245,Microsoft,Negative,The outcome regarding the complaint/probe suggests;;
8246,Microsoft,Neutral,IGP 26 time! This time it's @superhys and @HappyGeist on:. . .  . .  . .  . .  . .  . 🤸‍.  . . And a lot more!. . open.spotify.com/episode/1VHOMa…;;
8246,Microsoft,Neutral,IGP 26 times! This time it is @ superhys and @ HappyGeist am:.......... and much more!.. open.spotify.com / episode / 1VHOMa...;;
8246,Microsoft,Neutral,IGP 26 time! This time it's @ superhys and @ Happyon:................. And a lot more!. open.spotify.com / episode / 1VHOMA...;;
8246,Microsoft,Neutral,IGP Season 26 Good time! This one time when it's @superhys and the @HappyGeist are on :............ [UNK]... 1 And a lot more!.. open. spotify. html com / This episode / 2012 1VHOMa …;;
8246,Microsoft,Neutral,watched 26 time! Not time that's G or B for:............ <unk>... And every video with!.. open.spotify.com/episode/1VHOMa...;;
8247,Microsoft,Neutral,Afternoon Coffee: Find go-to vendors to weather the coronavirus crisis; small businesses reacting to virus fallout; Pentagon may reconsider JEDI-Microsoft contract spendmatters.com/2020/03/13/aft…
8247,Microsoft,Neutral,Afternoon coffee: Finding suitable providers to weather the coronavirus crisis; small businesses responding to virus fallout; Pentagon may reconsider JEDI-Microsoft contract spendmatters.com / 2020 / 03 / 13 / aft...
8247,Microsoft,Neutral,Afternoon Coffee: Find suppliers that can survive the coronavirus crisis; small businesses reacting to falling viruses; Pentagon may renegotiate contract between JEDI and Microsoft spendmat.com / 2020 / 03 / 13 / aft...
8247,Microsoft,Neutral,Afternoon Coffee: Find go-to vendors to weather Zika coronavirus outbreak; tech industry reacting to virus fallout; Pentagon may reconsider JEDI-Microsoft contract spendmatters.com/2020/03/13/aft…
8247,Microsoft,Neutral,Afternoon Coffee : Find the go - round to service vendors relating to weather on the coronavirus terminal crisis ; small businesses reacting to virus fallout ; Pentagon command may reconsider JEDI - Microsoft contract on spendmatters. com / 2020 / 03 / 13 / 2013 aft file …
8247,Microsoft,Neutral,Hot Coffee: Find go-to software to weather the coronavirus crisis; small firms grapple with virus fallout; government may reconsider response-Microsoft contract spendmatters.com/2020/03/13/aft...
8248,Microsoft,Positive,Satya Nadella has been credited with the turnaround at Microsoft...eventually leading it to be the only company in the top 10 in the world through both 2000s and 2010s.;;
8248,Microsoft,Positive,Satya Nadella was credited with the turnaround at Microsoft... and eventually led the company to become the only company in the world's top 10 in the 2000s and 2010s.;;
8248,Microsoft,Positive,Satya Nadella has been credited with the turnaround at Microsoft...eventually leading it to be the only company among financial top 10 in the world over both 2000s and 2010s.;;
8248,Microsoft,Positive,Dr Satya Nadella Patel has been credited with starting the turnaround at Microsoft... eventually including leading it worldwide to be the still only company in the top 10 in the world through both its 2000s... and 2010s.;;
8248,Microsoft,Positive,Satya has long been credited with the turnaround at Microsoft...eventually leading the the be the only company in the top 10 in the world through in 2011 and 2010s.;;
8250,Microsoft,Positive,Happy Birth Day !!! . ≧∇≦. Satya . ;;
8250,Microsoft,Positive,Happy Birthday!!!.;;
8250,Microsoft,Positive,Happy Birthday!!!.;;
8250,Microsoft,Positive,Happy Birth Day!!! ↑ ≧∇≦. Satya.;;
8250,Microsoft,Positive,What Happy Old Birth Day!!!. [UNK]. Satya.;;
8250,Microsoft,Positive,Blue Sad Day!!!. <unk>. Satya.;;
8251,Microsoft,Negative,Hate how screen sharing from a widescreen/high-resolution monitor makes everything so small for Microsoft Teams meeting participants? Vote up this item to support sharing a custom area of the screen - microsoftteams.uservoice.com/forums/555103-…;;
8251,Microsoft,Negative,Do you hate how sharing from a widescreen / high resolution monitor makes everything so small for Microsoft teams meeting attendees? Select this item to support sharing a custom area of the screen - microsoftteams.uservoice.com / forums / 555103-...;;
8251,Microsoft,Negative,Hate how sharing screen access from a widescreen / high-resolution monitor makes everything so small for Microsoft meeting participants? Vote for this item to support shared access to the user area of the screen - microsteams.usergee.com / forums / 555103-...;;
8251,Microsoft,Negative,Hate if screen splitting from a resolution/high-resolution monitor makes everything so smooth for Microsoft Teams meeting participants? Vote up this item to consider sharing a custom area of the screen - microsoftteams.uservoice.com/forums/555103-…;;
8251,Microsoft,Negative,Hate how screen layout sharing from down a widescreen / high - resolution monitor makes everything appear so small for Microsoft Teams meeting session participants? Vote up this common item to and support image sharing with a custom area of the screen - microsoftteams. uservoice. com / Facebook forums / 555103 - 1 …;;
8251,Microsoft,Negative,out how screen sharing from a widescreen/high-resolution monitor makes it so realistic for Microsoft Teams meeting participants? Vote from your resolution to support sharing by custom area on the monitor - microsoftteams.uservoice.com/forums/555103-...;;
8252,Microsoft,Negative,WTF f*ck is wrong with you? Why would you bring him up on a topic that has nothing to do with him in any way? Are that much of a whipping b*tch for Microsoft that you’re using his death to protect Xbox?;;
8252,Microsoft,Negative,WTF f * ck is wrong with you? Why would you bring him up on an issue that has nothing to do with him? Is that a caning for Microsoft for using his death to protect the Xbox?;;
8252,Microsoft,Negative,WTF * ck is wrong with you? Why are you raising it on a subject that has nothing to do with it? Are you using his death to defend Xbox?;;
8252,Microsoft,Negative,WTF f*ck is wrong with you? Why would you bring him up on a platform nobody has anything to do with him in any way? Are that much of a whipping b*tch for Microsoft when you’re using his death to protect Xbox?;;
8252,Microsoft,Negative,WTF to f * ck him is wrong... with you?... Why would would you bring him up on a topic that has nothing outside to do with him dying in any way? Are that much of a whipping my b * damn tch for Microsoft that you ’ re using before his death to protect Xbox?;;
8252,Microsoft,Negative,WTF f*ck is wrong with Brad? Why would you bring him up to every night that has no to do with him in any way? Are that much from him whipping b*tch for Microsoft that you’re using his death to protect Xbox?;;
8254,Microsoft,Negative,All this time making typos on my phone was because I somehow got switched to microsoft switkey keyboard.;;
8254,Microsoft,Negative,All the time typing on my phone was because I was somehow switched to the Microsoft keyboard.;;
8254,Microsoft,Negative,All this time I was typing on my phone because somehow I switched to the microsoft keyboard.;;
8254,Microsoft,Negative,All this time making typos on my phone was after I somehow got switched to microsoft OS keyboard.;;
8254,Microsoft,Negative,All but this time making typos gestures on my phone gestures was terrifying because I somehow somehow got switched to microsoft switkey keyboard.;;
8254,Microsoft,Negative,All those time making typos on my phone was because something somehow got switched to microsoft switkey prompt.;;
8255,Microsoft,Negative,@maryjofoley hi mj! I had my wife take her SL3 to the Microsoft store. They tried 2 charge her the fee 4 accidental. I went  in & argued my piece. My wife babies her laptop. Rarely leaves her desk. We got it replaced & instantly got a hard case. pic.twitter.com/FdvsreTScM;;
8255,Microsoft,Negative,@ maryjofoley hello mj! I had my wife bring her SL3 to the Microsoft store. They tried 2 to charge her the fee 4 accidentally. I went in and argued my piece. My wife gives birth to her laptop. Rarely leaves her desk. We got it replaced and got a hard shell. pic.twitter.com / FdvsreTScM;;
8255,Microsoft,Negative,@ maryjofoley hi mj! I had my wife take her SL3 to the Microsoft store. They tried 2 charge her the fee 4 accidental. I went in & problem my piece. My wife books her laptop. Rarely leaves her desk. We got it replaced & instantly got a hard case. pic.facebook.com / FresreTScM;;
8255,Microsoft,Negative,RhandlerR hi mj! I had my wife take her SL3 to the Microsoft store. They tried 2 charge her the fee 4 accidental. I went  in & argued my piece. My wife babies her laptop. Rarely leaves her desk. We got it replaced & instantly got a hard case. pic.twitter.com/FdvsreTScM;;
8255,Microsoft,Negative,by RhandlerR hi mj! I had my wife take her SL3 to the Microsoft store. They tried 2 charge her the fee 4 accidental. I went  in & argued my piece. My wife babies her laptop. Rarely leaves her desk. We got it replaced & instantly got a hard case. pic.twitter.com/FdvsreTScM;;
8255,Microsoft,Negative,of;;
8256,Microsoft,Neutral,Slack files EU competition complaint against Microsoft reut.rs/3eSj65s;;
8256,Microsoft,Neutral,Slack files EU competition complaint against Microsoft reut.rs / 3eSj65s;;
8256,Microsoft,Neutral,Slack files EU competition complaint against Microsoft reut.rs / 3eSj65s;;
8256,Microsoft,Neutral,Slack files EU competition complaint against HP reut.rs/3eSj65s;;
8256,Microsoft,Neutral,Slack Inc files EU competition complaint suit against under Microsoft reut. org rs / 3eSj65s;;
8256,Microsoft,Neutral,Slack go into judicial complaint against Microsoft reut.rs/3eSj65s;;
